中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1144 Mbps,146432 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,17 ms,54 Mbps,7001 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,16 ms,960 Mbps,122880 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,48 ms,441 Mbps,56524 kB/s
129.146.7.98,443,2a09:bac5:60e9:1173::1bd:11a,US,Los Angeles,隧道,58 ms,88 Mbps,11366 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,49 ms,301 Mbps,38604 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,55 ms,468 Mbps,59904 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,49 ms,472 Mbps,60518 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,312 Mbps,39936 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,46 ms,543 Mbps,69529 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,415 Mbps,53145 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,512 Mbps,65536 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,59 ms,504 Mbps,64512 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,214 Mbps,27443 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,103 ms,214 Mbps,27443 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,224 Mbps,28774 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,194 Mbps,24883 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,176 Mbps,22630 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,43 Mbps,5599 kB/s
141.144.204.181,443,2a0b:21c0:100a:1b7:0:340e:ef0d:34c8,DE,Frankfurt,隧道,125 ms,206 Mbps,26419 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,42 Mbps,5465 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,132 Mbps,16896 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,172 ms,148 Mbps,19046 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,163 ms,41 Mbps,5250 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,39 Mbps,5095 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,151 ms,0 Mbps,114 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,183 ms,95 Mbps,12185 kB/s
131.186.22.251,443,130.162.140.114,KR,Seoul,隧道,203 ms,91 Mbps,11673 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,35 Mbps,4603 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,199 ms,35 Mbps,4586 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,208 ms,79 Mbps,10137 kB/s
168.138.212.80,443,168.138.212.80,JP,Seattle,中转,153 ms,35 Mbps,4523 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,178 ms,0 Mbps,18 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1119 ms,227 Mbps,29081 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,226 ms,3 Mbps,472 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,9 Mbps,1231 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,204 ms,0 Mbps,5 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,1 Mbps,222 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,1248 ms,26 Mbps,3338 kB/s
