中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,3 Mbps,465 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,58 Mbps,7539 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,781 Mbps,100044 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,379 Mbps,48537 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,422 Mbps,54067 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,164 Mbps,21094 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,68 ms,400 Mbps,51200 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,291 Mbps,37273 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,260 Mbps,33280 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,68 ms,370 Mbps,47411 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,290 Mbps,37171 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,90 ms,249 Mbps,31948 kB/s
129.146.46.164,443,129.146.46.164,US,Chicago,中转,108 ms,33 Mbps,4342 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,45 Mbps,5761 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,227 Mbps,29081 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,88 ms,44 Mbps,5742 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,216 Mbps,27648 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,44 Mbps,5755 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,116 Mbps,14848 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,7 Mbps,930 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,39 Mbps,5110 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,34 Mbps,4420 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,25 Mbps,3217 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,212 ms,31 Mbps,4093 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,217 ms,9 Mbps,1249 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,29 Mbps,3714 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,242 ms,31 Mbps,4053 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,218 ms,38 Mbps,4988 kB/s
