中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,6 Mbps,807 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,51 ms,379 Mbps,48537 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,528 Mbps,67584 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,441 Mbps,56524 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,404 Mbps,51712 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,50 ms,533 Mbps,68300 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,473 Mbps,60620 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,244 Mbps,31232 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,47 Mbps,6134 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,109 ms,48 Mbps,6200 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,179 Mbps,22937 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,234 ms,824 Mbps,105472 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,151 Mbps,19353 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,43 Mbps,5589 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,108 ms,42 Mbps,5447 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,43 Mbps,5555 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,42 Mbps,5457 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,37 Mbps,4768 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,203 ms,10 Mbps,1389 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,41 Mbps,5346 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,27 Mbps,3471 kB/s
