中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,13 ms,1648 Mbps,210944 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,49 Mbps,6398 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,628 Mbps,80486 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,98 Mbps,12595 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,74 ms,332 Mbps,42598 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,236 Mbps,30310 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,8 ms,1192 Mbps,152576 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,219 Mbps,28057 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,756 Mbps,96870 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,256 Mbps,32870 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,80 ms,289 Mbps,37068 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,247 Mbps,31641 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,417 Mbps,53452 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,233 Mbps,29900 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,359 Mbps,45977 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,48 Mbps,6271 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,71 ms,311 Mbps,39833 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,93 ms,50 Mbps,6435 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,106 ms,47 Mbps,6098 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,267 Mbps,34201 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,321 Mbps,41164 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,104 ms,50 Mbps,6524 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,250 Mbps,32051 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,49 Mbps,6344 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,107 ms,46 Mbps,5973 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,154 ms,160 Mbps,20582 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,128 Mbps,16384 kB/s
131.186.25.247,443,107.151.176.166,US,Los Angeles,隧道,204 ms,74 Mbps,9591 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,40 Mbps,5136 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,219 ms,74 Mbps,9473 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,186 ms,40 Mbps,5234 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,195 ms,67 Mbps,8627 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,205 ms,90 Mbps,11571 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,41 Mbps,5332 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,297 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:119,KR,Seoul,隧道,198 ms,35 Mbps,4577 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,36 Mbps,4705 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,246 ms,35 Mbps,4585 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,38 Mbps,4890 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,289 ms,23 Mbps,3031 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,1 Mbps,238 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,245 ms,4 Mbps,518 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,228 ms,54 Mbps,6913 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,235 ms,34 Mbps,4378 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,196 ms,27 Mbps,3543 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,154 ms,0 Mbps,39 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,208 ms,0 Mbps,58 kB/s
