中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,12 ms,67 Mbps,8679 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,70 ms,312 Mbps,40038 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,880 Mbps,112640 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,652 Mbps,83456 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,246 Mbps,31539 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,254 Mbps,32563 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,265 Mbps,33996 kB/s
129.146.46.164,443,129.146.46.164,327 Mbps,41881 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,247 Mbps,31641 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,68 Mbps,8743 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,102 ms,42 Mbps,5387 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,45 Mbps,5766 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,73 ms,291 Mbps,37273 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,317 Mbps,40652 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,0 Mbps,96 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,21 Mbps,2706 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,450 Mbps,57651 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,353 Mbps,45260 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,308 Mbps,39424 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,77 ms,364 Mbps,46592 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:f486:bc08:2a15,DE,Frankfurt,隧道,100 ms,276 Mbps,35328 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,75 ms,358 Mbps,45875 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,40 Mbps,5222 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,47 Mbps,6126 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,66 ms,53 Mbps,6886 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,243 Mbps,31129 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,241 Mbps,30924 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,94 ms,47 Mbps,6028 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,43 Mbps,5611 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,202 ms,72 Mbps,9263 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,236 ms,2 Mbps,285 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:653f:a585:1d7f,DE,Frankfurt,隧道,91 ms,235 Mbps,30105 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,212 ms,72 Mbps,9279 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,242 ms,37 Mbps,4798 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,108 Mbps,13926 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,117 Mbps,15052 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,34 Mbps,4392 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,239 ms,45 Mbps,5878 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,253 ms,36 Mbps,4647 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,174 ms,177 Mbps,22732 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,34 Mbps,4397 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,216 ms,88 Mbps,11366 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,222 ms,39 Mbps,5062 kB/s
130.162.144.191,443,2a09:bac1:3f60::299:10,KR,Seoul,隧道,207 ms,30 Mbps,3898 kB/s
158.180.88.31,443,2602:ffe4:407:21d9:0:e381:ae02:ec7d,SG,Singapore,隧道,278 ms,54 Mbps,6985 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,247 ms,3 Mbps,438 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,198 ms,31 Mbps,3985 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,230 ms,7 Mbps,1008 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,209 ms,2 Mbps,302 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,235 ms,30 Mbps,3921 kB/s
