中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,789 Mbps,101068 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,946 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,493 Mbps,63180 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,51 ms,459 Mbps,58777 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,50 ms,442 Mbps,56627 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,432 Mbps,55398 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,54 ms,476 Mbps,60928 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,479 Mbps,61337 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,59 ms,472 Mbps,60416 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,44 Mbps,5673 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,203 Mbps,26009 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,186 Mbps,23859 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,202 Mbps,25907 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,41 Mbps,5341 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,43 Mbps,5536 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,136 Mbps,17408 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,116 ms,42 Mbps,5417 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,33 Mbps,4267 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,219 ms,9 Mbps,1188 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,41 Mbps,5284 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,219 ms,63 Mbps,8065 kB/s
